trial_id,model_name,provider,task_name,n_input_tokens,n_output_tokens,total_tokens,execution_time_sec,success,reward,model_name_perf,task_name_perf,execution_time_perf,success_perf,model_success_rate,final_success,final_execution_time
80a8b87c-8828-45a0-b7a4-84c875a8d38c,deepseek-ai/DeepSeek-V3.1,together_ai,port-compressor,66729,43976,110705,3606.337451,False,0.0,deepseek-ai/DeepSeek-V3.1,port-compressor,3606.337451,False,0.0,False,3606.337451
08a2960c-f3db-4aca-a129-0affc8c1a792,gemini-2.5-pro,gemini,sparql-university,5502,1868,7370,1011.935806,True,1.0,gemini-2.5-pro,sparql-university,1011.935806,True,0.6,True,1011.935806
a6758dfd-81fb-4284-9ffa-61ba5dbe32e4,zai-org/GLM-4.5-Air-FP8,together_ai,distribution-search,11568,11977,23545,877.421695,False,0.0,zai-org/GLM-4.5-Air-FP8,distribution-search,877.421695,False,0.0,False,877.421695
6c28df03-b3fe-41cc-9a5d-86278cb896f2,zai-org/GLM-4.5-Air-FP8,together_ai,install-klee-minimal,7530,2865,10395,913.315869,False,0.0,zai-org/GLM-4.5-Air-FP8,install-klee-minimal,913.315869,False,0.0,False,913.315869
01d0bbdd-6daa-4b1d-9b79-544240346808,gemini-2.5-pro,gemini,pypi-server,8099,3129,11228,630.920116,True,1.0,gemini-2.5-pro,pypi-server,630.920116,True,0.8,True,630.920116
be62c2d2-27b9-4312-a6e5-92de5f442a40,gpt-5-mini,openai,db-wal-recovery,7433,14925,22358,901.020909,False,0.0,gpt-5-mini,db-wal-recovery,901.020909,False,0.0,False,901.020909
6cdfd015-430d-4038-a4d0-a40c82d16fd2,claude-sonnet-4-20250514,anthropic,configure-git-webserver,7371,2613,9984,513.829686,False,0.0,claude-sonnet-4-20250514,configure-git-webserver,513.829686,False,0.6,False,513.829686
d3482749-e71e-4ef4-bf2d-31898f7ce488,zai-org/GLM-4.5-Air-FP8,together_ai,train-fasttext,84134,19730,103864,3600.002575,False,0.0,zai-org/GLM-4.5-Air-FP8,train-fasttext,3600.002575,False,0.2,False,3600.002575
5140980b-cefa-44e9-9629-efd7676146e4,OpenAI/gpt-oss-20B,together_ai,path-tracing-reverse,871,1341,2212,89.028523,False,0.0,OpenAI/gpt-oss-20B,path-tracing-reverse,89.028523,False,0.0,False,89.028523
96fcd209-7c8e-4aeb-bf4f-e338ed706b7e,gpt-5-nano,openai,qemu-startup,22921,4769,27690,900.068942,False,0.0,gpt-5-nano,qemu-startup,900.068942,False,0.0,False,900.068942
306f1740-3fca-41cc-a41c-61a286cbdbbd,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,path-tracing-reverse,27171,12393,39564,1824.024906,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,path-tracing-reverse,1824.024906,False,0.0,False,1824.024906
fe83ebc1-3ff7-4def-82dd-e60808bb20a7,deepseek-ai/DeepSeek-V3.1,together_ai,sqlite-db-truncate,6189,4747,10936,900.063573,False,0.0,deepseek-ai/DeepSeek-V3.1,sqlite-db-truncate,900.063573,False,0.0,False,900.063573
7e5a95f3-f02b-4dc6-a83b-9409f7ed21c3,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,feal-differential-cryptanalysis,25148,31859,57007,1348.891886,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,feal-differential-cryptanalysis,1348.891886,False,0.0,False,1348.891886
3460bc75-a208-4ce6-a53e-ced1a201f24c,deepseek-ai/DeepSeek-V3.1,together_ai,configure-git-webserver,5824,1573,7397,237.602154,True,1.0,deepseek-ai/DeepSeek-V3.1,configure-git-webserver,237.602154,True,1.0,True,237.602154
9233f01e-96b1-475e-bdc5-99459abc838a,claude-sonnet-4-20250514,anthropic,adaptive-rejection-sampler,14445,11157,25602,913.14035,False,0.0,claude-sonnet-4-20250514,adaptive-rejection-sampler,913.14035,False,0.0,False,913.14035
ece7e9bc-7f65-4019-8991-e8c7a22a0796,gpt-5,openai,model-extraction-relu-logits,3375,2609,5984,96.777411,False,0.0,gpt-5,model-extraction-relu-logits,96.777411,False,0.1666666666666666,False,96.777411
11293f0f-1997-498c-b84a-af00a7eb8ab5,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,count-dataset-tokens,14520,5132,19652,740.905576,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,count-dataset-tokens,740.905576,False,0.0,False,740.905576
8452678e-763f-4333-afff-48fe64f6082d,grok-code-fast-1,xai,break-filter-js-from-html,1924,1398,3322,299.814663,False,0.0,grok-code-fast-1,break-filter-js-from-html,299.814663,False,0.0,False,299.814663
1a58bf97-4d56-4c0b-8576-585d0a72d078,moonshotai/Kimi-K2-Instruct-0905,together_ai,crack-7z-hash,9490,3990,13480,312.902691,True,1.0,moonshotai/Kimi-K2-Instruct-0905,crack-7z-hash,312.902691,True,1.0,True,312.902691
b8413636-42b0-4b7e-9f02-006bf9813646,gpt-5,openai,write-compressor,9136,9331,18467,817.941795,True,1.0,gpt-5,write-compressor,817.941795,True,0.3333333333333333,True,817.941795
cd7e45fd-cb30-4f4c-a2fd-819027102a24,deepseek-ai/DeepSeek-V3.1,together_ai,adaptive-rejection-sampler,9571,9871,19442,921.045348,False,0.0,deepseek-ai/DeepSeek-V3.1,adaptive-rejection-sampler,921.045348,False,0.2,False,921.045348
7a594bb1-d629-4dfb-988a-5438205bb1b1,gpt-5-nano,openai,pytorch-model-cli,10328,4536,14864,237.045804,False,0.0,gpt-5-nano,pytorch-model-cli,237.045804,False,0.0,False,237.045804
9e97df51-00bf-4537-a05b-52e81406872f,openai/gpt-oss-120b,together_ai,hf-model-inference,2432,1491,3923,432.93709,False,0.0,openai/gpt-oss-120b,hf-model-inference,432.93709,False,0.0,False,432.93709
15d9a81e-836e-49a9-ad13-08b3474f03be,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,configure-git-webserver,5006,1132,6138,249.225807,True,1.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,configure-git-webserver,249.225807,True,0.6,True,249.225807
ba2b9534-3641-4305-b940-d2ac1e7b3bd7,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,install-windows-3.11,8398,3555,11953,237.833925,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,install-windows-3.11,237.833925,False,0.0,False,237.833925
f606f3a7-6266-4c9b-a396-2342709cf3dd,gemini-2.5-flash,gemini,qemu-alpine-ssh,2973,6331,9304,902.515037,False,0.0,gemini-2.5-flash,qemu-alpine-ssh,902.515037,False,0.0,False,902.515037
72b2b9e6-09af-4650-93bc-9971a8660491,OpenAI/gpt-oss-20B,together_ai,count-dataset-tokens,1033,1641,2674,250.126521,False,0.0,OpenAI/gpt-oss-20B,count-dataset-tokens,250.126521,False,0.0,False,250.126521
a628dc9f-e642-4e48-a358-03e66c2a5d9f,gpt-5-mini,openai,make-mips-interpreter,7460,10585,18045,1808.065558,False,0.0,gpt-5-mini,make-mips-interpreter,1808.065558,False,0.0,False,1808.065558
c38caa6f-3413-41de-a0cc-32b74ba3df61,gpt-5-nano,openai,openssl-selfsigned-cert,7148,7456,14604,631.43602,True,1.0,gpt-5-nano,openssl-selfsigned-cert,631.43602,True,0.6,True,631.43602
8cc8d520-557a-4e13-89c2-fd21ada68f2b,claude-sonnet-4-20250514,anthropic,sparql-university,12088,7689,19777,663.421862,False,0.0,claude-sonnet-4-20250514,sparql-university,663.421862,False,0.0,False,663.421862
7eb30c3d-3cca-4767-8f0c-3b5178e84dda,gpt-5-mini,openai,merge-diff-arc-agi-task,4420,4809,9229,247.340679,True,1.0,gpt-5-mini,merge-diff-arc-agi-task,247.340679,True,0.4,True,247.340679
61c6711c-c079-4f82-8c38-a34fb167d390,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,sparql-university,8085,4306,12391,242.737937,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,sparql-university,242.737937,False,0.0,False,242.737937
2074395e-72ba-495c-aac3-52cb348aaefb,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,mteb-leaderboard,19533,2989,22522,296.550172,False,0.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,mteb-leaderboard,296.550172,False,0.0,False,296.550172
0755df59-ef1d-41bb-a1fb-d251cf47523e,claude-opus-4-1-20250805,anthropic,fix-code-vulnerability,12413,5276,17689,295.388928,False,0.0,claude-opus-4-1-20250805,fix-code-vulnerability,295.388928,False,0.125,False,295.388928
88f73130-4828-4fdf-9c42-75e7d1c2f818,moonshotai/Kimi-K2-Instruct-0905,together_ai,financial-document-processor,18464,10367,28831,1204.663633,False,0.0,moonshotai/Kimi-K2-Instruct-0905,financial-document-processor,1204.663633,False,0.0,False,1204.663633
744de146-7724-4b53-acea-752d69c10461,grok-4-0709,xai,sqlite-with-gcov,8898,1803,10701,491.128847,False,0.0,grok-4-0709,sqlite-with-gcov,491.128847,False,0.0,False,491.128847
180ef646-0896-48be-96db-f96a58ff4dcb,zai-org/GLM-4.5-Air-FP8,together_ai,build-initramfs-qemu,7233,7723,14956,909.26996,False,0.0,zai-org/GLM-4.5-Air-FP8,build-initramfs-qemu,909.26996,False,0.0,False,909.26996
3c351a24-993d-4606-b41b-428d27d3c4ae,claude-sonnet-4-20250514,anthropic,install-windows-3.11,10018,4679,14697,446.727689,False,0.0,claude-sonnet-4-20250514,install-windows-3.11,446.727689,False,0.0,False,446.727689
fec93a22-3d7f-4957-af2d-7ff66628cd40,grok-4-0709,xai,polyglot-rust-c,1351,1118,2469,746.174398,False,0.0,grok-4-0709,polyglot-rust-c,746.174398,False,0.0,False,746.174398
b0173bb2-013c-4542-b3ee-9fc316f66109,deepseek-ai/DeepSeek-V3.1,together_ai,extract-elf,6101,3772,9873,319.546535,False,0.0,deepseek-ai/DeepSeek-V3.1,extract-elf,319.546535,False,0.6,False,319.546535
53aff598-a8bc-4185-9886-e7358a8e4855,gpt-5-nano,openai,dna-assembly,11237,8759,19996,720.48179,False,0.0,gpt-5-nano,dna-assembly,720.48179,False,0.0,False,720.48179
f6a957e6-f4fb-402c-b3eb-fd046460d669,gpt-5,openai,reshard-c4-data,2136,4968,7104,900.001721,True,1.0,gpt-5,reshard-c4-data,900.001721,True,0.3333333333333333,True,900.001721
b19c5622-fbda-49e0-850b-83df83360911,gemini-2.5-flash,gemini,bn-fit-modify,25065,20145,45210,3608.480334,False,0.0,gemini-2.5-flash,bn-fit-modify,3608.480334,False,0.0,False,3608.480334
cf5c2cd8-43c5-416b-a586-96427ffaa0d8,gpt-5-mini,openai,vulnerable-secret,5352,7583,12935,904.657216,False,0.0,gpt-5-mini,vulnerable-secret,904.657216,False,0.4,False,904.657216
ca57e394-4100-407f-bb74-c786c14b52ed,claude-opus-4-1-20250805,anthropic,openssl-selfsigned-cert,3327,2689,6016,106.913432,True,1.0,claude-opus-4-1-20250805,openssl-selfsigned-cert,106.913432,True,1.0,True,106.913432
bc06179e-f63f-4b42-8e3d-517056c0f246,claude-sonnet-4-20250514,anthropic,count-dataset-tokens,8038,1611,9649,903.145696,False,0.0,claude-sonnet-4-20250514,count-dataset-tokens,903.145696,False,0.0,False,903.145696
ab0f99bb-4d7f-4c79-b44d-07f86e76514a,claude-opus-4-1-20250805,anthropic,dna-insert,11558,6622,18180,219.451668,False,0.0,claude-opus-4-1-20250805,dna-insert,219.451668,False,0.0,False,219.451668
daebf798-83c0-43d4-8c1c-991bd40fe682,grok-4-0709,xai,pypi-server,2680,2092,4772,364.268693,False,0.0,grok-4-0709,pypi-server,364.268693,False,0.4,False,364.268693
7b5f3c52-ed5d-4e94-bd10-04944d2fafa3,OpenAI/gpt-oss-20B,together_ai,port-compressor,13294,46269,59563,3600.001354,False,0.0,OpenAI/gpt-oss-20B,port-compressor,3600.001354,False,0.0,False,3600.001354
65c308bb-ba53-4cce-8a9d-400f723ecaf7,zai-org/GLM-4.5-Air-FP8,together_ai,gpt2-codegolf,14966,14528,29494,857.213558,False,0.0,zai-org/GLM-4.5-Air-FP8,gpt2-codegolf,857.213558,False,0.0,False,857.213558
db6da5a7-058a-4629-8e7f-fc363c46ca1d,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,pytorch-model-cli,12552,4555,17107,902.028783,False,0.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,pytorch-model-cli,902.028783,False,0.0,False,902.028783
e59958ca-45a7-49c9-aae9-400727717c94,grok-code-fast-1,xai,prove-plus-comm,1309,1402,2711,120.692465,False,0.0,grok-code-fast-1,prove-plus-comm,120.692465,False,0.4,False,120.692465
d6f11601-42ba-4b67-9836-e28c3012b091,grok-4-0709,xai,cancel-async-tasks,1106,478,1584,151.319581,False,0.0,grok-4-0709,cancel-async-tasks,151.319581,False,0.0,False,151.319581
741f502d-7463-49ee-a2dd-4010804303b5,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,form-filling,4581,3281,7862,781.053363,False,0.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,form-filling,781.053363,False,0.0,False,781.053363
740ccc3f-2bab-4d1b-a3c5-08734da0daca,claude-opus-4-1-20250805,anthropic,git-leak-recovery,2459,1614,4073,85.344766,True,1.0,claude-opus-4-1-20250805,git-leak-recovery,85.344766,True,1.0,True,85.344766
8d6e1a2c-550d-4f42-9d43-32e0532a60da,claude-sonnet-4-20250514,anthropic,hf-model-inference,6383,3670,10053,509.279584,False,0.0,claude-sonnet-4-20250514,hf-model-inference,509.279584,False,0.2,False,509.279584
22eb9328-282e-4bf9-84c1-a46f90d9299e,grok-4-0709,xai,form-filling,5435,4024,9459,502.933091,True,1.0,grok-4-0709,form-filling,502.933091,True,0.2,True,502.933091
8ee45d2f-2056-4400-b3ac-af56b68be3ec,grok-4-0709,xai,fix-code-vulnerability,5934,4212,10146,900.848946,True,1.0,grok-4-0709,fix-code-vulnerability,900.848946,True,0.2,True,900.848946
dcbf9b3d-13d8-485e-b37b-c163f959fa15,moonshotai/Kimi-K2-Instruct-0905,together_ai,install-windows-3.11,12630,8842,21472,530.472989,False,0.0,moonshotai/Kimi-K2-Instruct-0905,install-windows-3.11,530.472989,False,0.0,False,530.472989
36f1367f-d655-41a7-b322-4ea5f1cffa6b,gpt-5-mini,openai,openssl-selfsigned-cert,2193,2683,4876,218.155395,True,1.0,gpt-5-mini,openssl-selfsigned-cert,218.155395,True,0.8,True,218.155395
51221b1b-da66-43fe-972f-c28097569394,gemini-2.5-pro,gemini,wasm-pipeline,9778,2590,12368,404.091312,False,0.0,gemini-2.5-pro,wasm-pipeline,404.091312,False,0.0,False,404.091312
200db22f-b194-4bd7-9485-a799febbf2db,claude-opus-4-1-20250805,anthropic,cobol-modernization,5342,2930,8272,919.19774,True,1.0,claude-opus-4-1-20250805,cobol-modernization,919.19774,True,0.875,True,919.19774
8c31613f-334d-4ba5-8540-e574dfbd92d9,grok-4-0709,xai,fix-code-vulnerability,9803,4353,14156,994.054723,False,0.0,grok-4-0709,fix-code-vulnerability,994.054723,False,0.2,False,994.054723
306a7098-d31a-4d50-ada2-8515ece2562f,OpenAI/gpt-oss-20B,together_ai,train-fasttext,1885,2489,4374,1764.887709,False,0.0,OpenAI/gpt-oss-20B,train-fasttext,1764.887709,False,0.0,False,1764.887709
f59ad4df-ecb8-4e78-a851-ac3693341911,zai-org/GLM-4.5-Air-FP8,together_ai,build-cython-ext,20721,6148,26869,900.027686,False,0.0,zai-org/GLM-4.5-Air-FP8,build-cython-ext,900.027686,False,0.0,False,900.027686
e90c74f8-8785-42e4-97cf-b377cc708d7d,OpenAI/gpt-oss-20B,together_ai,gpt2-codegolf,956,294,1250,10.965606,False,0.0,OpenAI/gpt-oss-20B,gpt2-codegolf,10.965606,False,0.0,False,10.965606
fa2f8c5e-cec5-45e3-9e45-890fb2452cbc,moonshotai/Kimi-K2-Instruct-0905,together_ai,wasm-pipeline,11155,2624,13779,946.478056,False,0.0,moonshotai/Kimi-K2-Instruct-0905,wasm-pipeline,946.478056,False,0.2,False,946.478056
1cfce4b8-cfdf-408a-acf7-c3b9497cbb72,gpt-5-mini,openai,fix-git,4471,2384,6855,330.479175,True,1.0,gpt-5-mini,fix-git,330.479175,True,0.6,True,330.479175
79d8264a-f5c3-443f-87e4-d7ecee3c561d,claude-sonnet-4-20250514,anthropic,pytorch-model-recovery,12888,4378,17266,443.183093,True,1.0,claude-sonnet-4-20250514,pytorch-model-recovery,443.183093,True,1.0,True,443.183093
f46a9e2c-062e-410d-9d24-35c0e93b868f,moonshotai/Kimi-K2-Instruct-0905,together_ai,install-klee-minimal,10833,2489,13322,931.848327,False,0.0,moonshotai/Kimi-K2-Instruct-0905,install-klee-minimal,931.848327,False,0.0,False,931.848327
cf09e239-52ba-4487-bd57-7bda44ceab33,grok-4-0709,xai,reshard-c4-data,4093,3261,7354,906.846254,False,0.0,grok-4-0709,reshard-c4-data,906.846254,False,0.0,False,906.846254
6b61bf73-d2ea-416e-9a77-37fcac2543da,grok-4-0709,xai,sanitize-git-repo,8280,2047,10327,516.96535,False,0.0,grok-4-0709,sanitize-git-repo,516.96535,False,0.0,False,516.96535
1a6b4329-8863-402a-b411-4774d0a93382,grok-4-0709,xai,build-pmars,8440,3410,11850,901.455583,False,0.0,grok-4-0709,build-pmars,901.455583,False,0.2,False,901.455583
91aebae0-0889-4e7c-b509-59d9dd0a837d,gemini-2.5-flash,gemini,nginx-request-logging,3899,1680,5579,79.144991,False,0.0,gemini-2.5-flash,nginx-request-logging,79.144991,False,0.0,False,79.144991
911b0fa0-b953-46ba-b240-c98cdb1e7c56,zai-org/GLM-4.5-Air-FP8,together_ai,regex-log,614,3092,3706,330.257806,False,0.0,zai-org/GLM-4.5-Air-FP8,regex-log,330.257806,False,0.2,False,330.257806
de70038d-df71-4088-88cf-dad0dab039bb,claude-opus-4-1-20250805,anthropic,install-windows-3.11,8953,3127,12080,267.745773,False,0.0,claude-opus-4-1-20250805,install-windows-3.11,267.745773,False,0.0,False,267.745773
0946432d-d373-486b-816e-770ebdb4998b,gemini-2.5-pro,gemini,sqlite-db-truncate,3876,2475,6351,742.907514,False,0.0,gemini-2.5-pro,sqlite-db-truncate,742.907514,False,0.0,False,742.907514
068b22e5-4ec3-4ff9-bd5b-fc2229c75dc6,grok-4-0709,xai,gpt2-codegolf,1097,571,1668,200.419406,False,0.0,grok-4-0709,gpt2-codegolf,200.419406,False,0.0,False,200.419406
b0adb040-ac27-4b1c-bb74-26ab77a88328,gpt-5,openai,install-windows-3.11,4794,1910,6704,1094.848031,False,0.0,gpt-5,install-windows-3.11,1094.848031,False,0.0,False,1094.848031
9a631723-ce2f-4fca-9639-65bcee16011a,grok-code-fast-1,xai,count-dataset-tokens,9289,2374,11663,340.246446,False,0.0,grok-code-fast-1,count-dataset-tokens,340.246446,False,0.0,False,340.246446
b0a6ac8e-5c70-4a73-b11f-022db4f66eae,OpenAI/gpt-oss-20B,together_ai,constraints-scheduling,1512,1855,3367,192.806271,False,0.0,OpenAI/gpt-oss-20B,constraints-scheduling,192.806271,False,0.2,False,192.806271
4d43befe-7cf9-406a-9aec-36fbdea7bc47,grok-4-0709,xai,large-scale-text-editing,1668,890,2558,384.673622,False,0.0,grok-4-0709,large-scale-text-editing,384.673622,False,0.4,False,384.673622
6dd8dd37-af93-4da9-a56e-f981c0f6851e,grok-4-0709,xai,fix-ocaml-gc,29522,13652,43174,3602.41715,False,0.0,grok-4-0709,fix-ocaml-gc,3602.41715,False,0.0,False,3602.41715
4eed7fe9-f3bc-415e-8e20-47e7d14fec5a,gpt-5-mini,openai,nginx-request-logging,3905,1957,5862,285.525567,True,1.0,gpt-5-mini,nginx-request-logging,285.525567,True,0.4,True,285.525567
06915318-5cc7-450a-a044-5bb02368200d,gemini-2.5-flash,gemini,extract-elf,4118,2015,6133,164.870108,True,1.0,gemini-2.5-flash,extract-elf,164.870108,True,0.4,True,164.870108
a62b93c8-943a-4e5d-8172-6feea1c1b309,gpt-5-nano,openai,schemelike-metacircular-eval,13784,27969,41753,2407.831533,False,0.0,gpt-5-nano,schemelike-metacircular-eval,2407.831533,False,0.2,False,2407.831533
9268506e-45bf-4157-8513-26dd0f6c57c1,OpenAI/gpt-oss-20B,together_ai,financial-document-processor,458,1336,1794,128.282891,False,0.0,OpenAI/gpt-oss-20B,financial-document-processor,128.282891,False,0.0,False,128.282891
70cffa09-6399-42a2-9e3d-008fbd1235c2,OpenAI/gpt-oss-20B,together_ai,write-compressor,849,502,1351,1240.835153,False,0.0,OpenAI/gpt-oss-20B,write-compressor,1240.835153,False,0.0,False,1240.835153
93f981af-778f-42d2-967e-db8f6bf96c44,grok-code-fast-1,xai,circuit-fibsqrt,5624,3664,9288,356.702902,False,0.0,grok-code-fast-1,circuit-fibsqrt,356.702902,False,0.0,False,356.702902
1d01d2fa-42fd-4fc5-b808-38af1c5778c0,gpt-5,openai,git-leak-recovery,2351,1719,4070,280.969164,True,1.0,gpt-5,git-leak-recovery,280.969164,True,0.7142857142857143,True,280.969164
f47bbcd0-0dc1-4b82-a0c9-f589ed8a8e5e,gpt-5-nano,openai,financial-document-processor,3590,4116,7706,1225.38529,False,0.0,gpt-5-nano,financial-document-processor,1225.38529,False,0.0,False,1225.38529
3ceb6ac7-016e-4a9c-8d7e-f0fe68778ed2,gpt-5,openai,distribution-search,4316,3297,7613,148.571519,True,1.0,gpt-5,distribution-search,148.571519,True,1.0,True,148.571519
4c465ca1-4bcf-417b-b1ba-fd2a19241a3c,openai/gpt-oss-120b,together_ai,bn-fit-modify,7239,5954,13193,388.341266,True,1.0,openai/gpt-oss-120b,bn-fit-modify,388.341266,True,0.2,True,388.341266
9b9f8148-5bb0-4f82-be14-16099f5bf93e,deepseek-ai/DeepSeek-V3.1,together_ai,install-windows-3.11,7344,2703,10047,183.731293,False,0.0,deepseek-ai/DeepSeek-V3.1,install-windows-3.11,183.731293,False,0.0,False,183.731293
30ca15c5-20ba-4359-82b9-bc846cbb8d77,claude-sonnet-4-20250514,anthropic,fix-git,3538,2405,5943,275.255393,True,1.0,claude-sonnet-4-20250514,fix-git,275.255393,True,1.0,True,275.255393
0e5549d3-3346-4946-9b1c-b82839b84a22,gemini-2.5-flash,gemini,fix-code-vulnerability,28566,13870,42436,900.057884,False,0.0,gemini-2.5-flash,fix-code-vulnerability,900.057884,False,0.0,False,900.057884
f4e0a6c6-7226-4bfd-87e9-0ea53c38e392,moonshotai/Kimi-K2-Instruct-0905,together_ai,video-processing,8538,9279,17817,499.243593,False,0.0,moonshotai/Kimi-K2-Instruct-0905,video-processing,499.243593,False,0.0,False,499.243593
15a973d3-6470-4dcd-ac6a-5a624c94980d,gpt-5-nano,openai,build-initramfs-qemu,9487,6676,16163,902.49105,False,0.0,gpt-5-nano,build-initramfs-qemu,902.49105,False,0.0,False,902.49105
3df36c48-c757-47f8-a4fa-ec2c58162411,deepseek-ai/DeepSeek-V3.1,together_ai,path-tracing,10640,9658,20298,573.872056,False,0.0,deepseek-ai/DeepSeek-V3.1,path-tracing,573.872056,False,0.0,False,573.872056
8863cd87-0e4c-464e-b33e-c2fe56704274,gpt-5,openai,log-summary-date-ranges,5588,1715,7303,109.220249,False,0.0,gpt-5,log-summary-date-ranges,109.220249,False,0.0,False,109.220249
96664f21-195e-4a7f-903d-46ec1162f93a,zai-org/GLM-4.5-Air-FP8,together_ai,dna-assembly,20214,6585,26799,722.096251,False,0.0,zai-org/GLM-4.5-Air-FP8,dna-assembly,722.096251,False,0.0,False,722.096251
a6afc17a-ec75-4d7d-a800-1ae095eeede6,gemini-2.5-pro,gemini,openssl-selfsigned-cert,3320,2366,5686,204.034046,False,0.0,gemini-2.5-pro,openssl-selfsigned-cert,204.034046,False,0.6,False,204.034046
99e8d69c-0ab0-4634-80d7-8b00781584ad,claude-opus-4-1-20250805,anthropic,mteb-retrieve,2591,1437,4028,226.049896,False,0.0,claude-opus-4-1-20250805,mteb-retrieve,226.049896,False,0.0,False,226.049896
21116792-02f2-448d-a096-6c493e3dae40,gpt-5-mini,openai,feal-differential-cryptanalysis,2274,1342,3616,246.990724,False,0.0,gpt-5-mini,feal-differential-cryptanalysis,246.990724,False,0.0,False,246.990724
7df3ba0c-109b-4dab-8d0b-ea0bb74ee875,deepseek-ai/DeepSeek-V3.1,together_ai,run-pdp11-code,5504,2166,7670,1002.31305,False,0.0,deepseek-ai/DeepSeek-V3.1,run-pdp11-code,1002.31305,False,0.0,False,1002.31305
cebc15ff-5382-4b44-a166-ca69347a3ba4,gemini-2.5-flash,gemini,adaptive-rejection-sampler,13101,34520,47621,917.145767,False,0.0,gemini-2.5-flash,adaptive-rejection-sampler,917.145767,False,0.0,False,917.145767
bbee7837-49da-4fba-be76-0fcd667ea4b9,gpt-5-nano,openai,adaptive-rejection-sampler,5834,6438,12272,900.491184,False,0.0,gpt-5-nano,adaptive-rejection-sampler,900.491184,False,0.2,False,900.491184
c46ca70b-7d11-484c-b1f4-880a6ae0029b,grok-4-0709,xai,make-doom-for-mips,19346,3489,22835,762.002849,False,0.0,grok-4-0709,make-doom-for-mips,762.002849,False,0.0,False,762.002849
30145c9c-5e21-4eca-93ff-7e627799214b,grok-4-0709,xai,write-compressor,1468,694,2162,900.477512,False,0.0,grok-4-0709,write-compressor,900.477512,False,0.0,False,900.477512
3f4892b4-06c7-4cef-8173-5e86a83870ca,claude-sonnet-4-20250514,anthropic,make-doom-for-mips,8884,1505,10389,1139.812455,False,0.0,claude-sonnet-4-20250514,make-doom-for-mips,1139.812455,False,0.0,False,1139.812455
7d3aaf4d-cfd0-4ddd-96a1-3051d7006ac7,deepseek-ai/DeepSeek-V3.1,together_ai,gpt2-codegolf,5656,5838,11494,906.423934,False,0.0,deepseek-ai/DeepSeek-V3.1,gpt2-codegolf,906.423934,False,0.0,False,906.423934
5c7984d6-e2ef-41b4-910a-1e26c15e161a,zai-org/GLM-4.5-Air-FP8,together_ai,hf-model-inference,4919,4153,9072,214.834857,True,1.0,zai-org/GLM-4.5-Air-FP8,hf-model-inference,214.834857,True,0.8,True,214.834857
f7ce9acf-1cf6-4572-8703-d60472b19b0e,gemini-2.5-flash,gemini,fix-ocaml-gc,44712,40895,85607,3600.024888,False,0.0,gemini-2.5-flash,fix-ocaml-gc,3600.024888,False,0.0,False,3600.024888
944582c8-707e-4b74-891b-c763a689827c,grok-4-0709,xai,write-compressor,796,396,1192,908.163267,False,0.0,grok-4-0709,write-compressor,908.163267,False,0.0,False,908.163267
aae8953f-6f75-4525-81d3-57317d7c935d,claude-sonnet-4-20250514,anthropic,build-pmars,13016,4176,17192,903.979358,False,0.0,claude-sonnet-4-20250514,build-pmars,903.979358,False,0.6,False,903.979358
14513e5c-1d1b-490c-95f8-6629a680a73d,zai-org/GLM-4.5-Air-FP8,together_ai,pytorch-model-recovery,18181,16373,34554,912.530928,False,0.0,zai-org/GLM-4.5-Air-FP8,pytorch-model-recovery,912.530928,False,0.4,False,912.530928
c21fcb54-3feb-4fc9-8a2e-f7124ea72623,gpt-5,openai,prove-plus-comm,3271,3532,6803,370.875792,True,1.0,gpt-5,prove-plus-comm,370.875792,True,0.8571428571428571,True,370.875792
f5e368ff-0c49-4219-8bce-bf96656ec774,gpt-5-nano,openai,extract-elf,5426,914,6340,144.633765,False,0.0,gpt-5-nano,extract-elf,144.633765,False,0.2,False,144.633765
89055f67-1b67-40b3-bdf9-97efb99e91bf,moonshotai/Kimi-K2-Instruct-0905,together_ai,count-dataset-tokens,9147,4560,13707,729.314036,False,0.0,moonshotai/Kimi-K2-Instruct-0905,count-dataset-tokens,729.314036,False,0.2,False,729.314036
